DBCODE,ENTITY,PLOTID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP_BIO,MEAN_ANNUAL_NPP_JENKBIO
TP001,7,RS250015,2001,2007,RHPU,0,0.1296,0.6608,0.2445,0.3649,0.0407,0.0608
TP001,7,RS250015,2001,2007,TSHE,0,-4.5584,-128.5877,-54.0068,-46.8095,-8.9914,-7.7896
TP001,9,RS250016,1977,1984,ALL,0,3.1312,76.3387,32.3414,29.4583,4.6202,29.4583
TP001,7,RS250016,1977,1984,PSME,0,0.2848,9.6277,4.3228,4.8608,0.6175,0.6944
TP001,7,RS250016,1977,1984,TSHE,0,2.8464,66.711,28.0186,24.5975,4.0027,3.5139
TP001,9,RS250016,1984,1989,ALL,0,-4.4608,-78.2425,-32.4876,-28.7497,-6.4975,-28.7497
TP001,7,RS250016,1984,1989,PSME,0,0.3808,12.9054,5.7945,6.5158,1.1589,1.3032
TP001,7,RS250016,1984,1989,TSHE,0,-4.8416,-91.1479,-38.2821,-35.2655,-7.6564,-7.0531
TP001,9,RS250016,1989,1995,ALL,0,-51.1328,-1376.3047,-614.5981,-678.9621,-92.4725,-669.9475
TP001,7,RS250016,1989,1995,PSME,0,-45.2688,-1260.3484,-565.8964,-634.58,-94.3161,-105.7633
TP001,7,RS250016,1989,1995,TSHE,0,-5.864,-115.9563,-48.7016,-44.3822,1.8436,1.6176
TP001,9,RS250016,1995,2001,ALL,0,-10.1264,-267.3799,-112.2996,-96.8727,87.361,19.5811
TP001,7,RS250016,1995,2001,PSME,0,0,0,0,0,0,0
TP001,7,RS250016,1995,2001,TSHE,0,-10.1264,-267.3799,-112.2996,-96.8727,-6.9551,-5.455
TP001,9,RS250016,2001,2007,ALL,0,3.4752,63.6762,26.7221,24.6488,26.8802,44.2102
TP001,7,RS250016,2001,2007,RHPU,0,0.0832,0.4382,0.1621,0.2417,0.027,0.0403
TP001,7,RS250016,2001,2007,TSHE,0,3.392,63.238,26.56,24.4071,26.8532,23.6293
TP001,7,RS250017,1977,1984,ACMA,0,-1.328,-16.738,-7.3647,-8.8997,-1.0521,-1.2714
TP001,9,RS250017,1977,1984,ALL,0,-35.1712,-913.266,-410.0143,-460.2182,-58.5735,-460.2182
TP001,7,RS250017,1977,1984,PSME,0,-34.1312,-900.2703,-404.2213,-452.8812,-57.7459,-64.6973
TP001,7,RS250017,1977,1984,TSHE,0,0.288,3.7423,1.5718,1.5627,0.2245,0.2232
TP001,7,RS250017,1984,1989,ACMA,0,0,0,0,0,0,0
TP001,9,RS250017,1984,1989,ALL,0,3.8736,100.4981,44.5093,48.1556,95.918,145.7863
TP001,7,RS250017,1984,1989,PSME,0,2.7536,79.3128,35.6115,39.9891,92.6655,103.8486
TP001,7,RS250017,1984,1989,TSHE,0,1.12,21.1853,8.8978,8.1665,1.7796,1.6333
TP001,9,RS250017,1989,1995,ALL,0,-2.216,-21.4538,-8.491,-7.0761,-1.4152,-7.0761
TP001,7,RS250017,1989,1995,PSME,0,0.5744,17.9164,8.0444,9.0481,1.3407,1.508
TP001,7,RS250017,1989,1995,TSHE,0,-2.7904,-39.3701,-16.5355,-16.1242,-2.7559,-2.6874
TP001,9,RS250017,1995,2001,ALL,0,-27.2496,-638.2595,-284.181,-310.0368,-43.5087,-306.3337
TP001,7,RS250017,1995,2001,PSME,0,-23.0528,-555.5873,-249.4587,-278.2749,-41.5764,-46.3791
TP001,7,RS250017,1995,2001,TSHE,0,-4.1968,-82.6722,-34.7223,-31.7619,-1.9322,-1.5905
TP001,9,RS250017,2001,2007,ALL,0,-3.7072,-81.2515,-32.7551,-23.9191,47.3345,33.7113
TP001,7,RS250017,2001,2007,PSME,0,1.6144,47.2601,21.2198,23.8028,49.6848,55.483
TP001,7,RS250017,2001,2007,TSHE,0,-5.3216,-128.5116,-53.9749,-47.7219,-2.3503,-1.8391
TP001,9,RS250018,1977,1984,ALL,0,2.7088,87.0803,38.3562,40.3155,5.4795,40.3155
TP001,7,RS250018,1977,1984,PSME,0,1.8,61.464,27.5973,31.0461,3.9425,4.4352
TP001,7,RS250018,1977,1984,TSHE,0,0.9088,25.6163,10.7589,9.2694,1.537,1.3242
TP001,9,RS250018,1984,1989,ALL,0,5.6464,230.5316,103.8343,116.8664,20.8506,116.9653
TP001,7,RS250018,1984,1989,PSME,0,6.9104,241.7596,108.5501,122.1341,21.71,24.4268
TP001,7,RS250018,1984,1989,TSHE,0,-1.264,-11.228,-4.7158,-5.2677,-0.8594,-0.9546
TP001,9,RS250018,1989,1995,ALL,0,-111.4048,-3205.8452,-1438.6155,-1612.9089,-237.603,-1610.8131
TP001,7,RS250018,1989,1995,PSME,0,-109.3376,-3177.9502,-1426.8996,-1601.1496,-237.8166,-266.8583
TP001,7,RS250018,1989,1995,TSHE,0,-2.0672,-27.895,-11.7159,-11.7593,0.2136,0.1359
TP001,9,RS250018,1995,2001,ALL,0,1.0896,20.3595,9.1953,10.9961,244.9821,283.3093
TP001,7,RS250018,1995,2001,PSME,0,0.7568,22.2168,9.9754,11.2152,240.5174,269.8944
TP001,7,RS250018,1995,2001,TSHE,0,0.3328,-1.8573,-0.7801,-0.2191,4.4647,4.2514
TP001,9,RS250018,2001,2007,ALL,0,3.5008,68.2408,28.8692,26.8233,15.8757,36.762
TP001,7,RS250018,2001,2007,PSME,0,0.2432,7.1759,3.222,3.6231,0.537,0.6039
TP001,7,RS250018,2001,2007,TSHE,0,3.2576,61.0649,25.6473,23.2002,15.3387,13.8054
TP001,7,RS260001,1977,1983,ABCO,0,-0.2992,-1.7032,-0.7137,-1.2079,-0.1189,-0.2013
TP001,9,RS260001,1977,1983,ALL,0,8.6624,203.2098,91.2598,101.1512,15.21,101.1512
TP001,7,RS260001,1977,1983,PSME,0,8.784,203.7906,91.502,101.8228,15.2503,16.9705
TP001,7,RS260001,1977,1983,TSHE,0,0.1776,1.1224,0.4714,0.5363,0.0786,0.0894
TP001,7,RS260001,1983,1988,ABCO,0,-0.0352,-0.0791,-0.0331,-0.0792,0.1427,0.2416
TP001,9,RS260001,1983,1988,ALL,0,0.216,3.8221,1.682,1.8569,0.4858,2.1143
TP001,7,RS260001,1983,1988,PSME,0,0.0688,2.6423,1.1864,1.3436,0.2373,0.2687
TP001,7,RS260001,1983,1988,TSHE,0,0.1824,1.2588,0.5287,0.5925,0.1057,0.1185
TP001,7,RS260001,1988,1994,ABCO,0,0,0,0,0,0,0
TP001,9,RS260001,1988,1994,ALL,0,-0.2,22.5603,10.0617,11.7657,1.6825,11.7789
TP001,7,RS260001,1988,1994,PSME,0,-0.4992,20.2181,9.0779,10.6884,1.513,1.7814
TP001,7,RS260001,1988,1994,TSHE,0,0.2992,2.3422,0.9837,1.0772,0.164,0.1795
TP001,9,RS260001,1994,2000,ALL,0,4.36,106.8075,47.8284,53.4424,14.9816,61.1545
TP001,7,RS260001,1994,2000,PSME,0,3.7632,102.3886,45.9725,51.4,14.6723,16.2788
TP001,7,RS260001,1994,2000,TSHE,0,0.5968,4.4189,1.8559,2.0424,0.3093,0.3404
TP001,9,RS260001,2000,2005,ALL,0,3.3024,89.4139,40.0355,44.7729,8.2714,45.056
TP001,7,RS260001,2000,2005,PSME,0,2.9008,85.5746,38.423,43.0716,7.9489,8.8974
TP001,7,RS260001,2000,2005,TSHE,0,0.4016,3.8393,1.6125,1.7013,0.3225,0.3403
TP001,9,RS260001,2005,2009,ALL,0,3.0384,71.3758,31.9497,35.6118,10.2036,38.0206
TP001,7,RS260001,2005,2009,PSME,0,2.6592,67.9965,30.5304,34.1046,9.8488,10.9349
TP001,7,RS260001,2005,2009,TSHE,0,0.3792,3.3793,1.4193,1.5072,0.3548,0.3768
TP001,7,RS260002,1977,1983,ABAM,0,0.032,0.128,0.0534,0.072,0.0089,0.012
TP001,9,RS260002,1977,1983,ALL,0,3.0896,90.3607,40.5313,45.5364,6.7552,45.5364
TP001,7,RS260002,1977,1983,CONU,0,0.0064,0.0516,0.0299,0.0281,0.005,0.0047
TP001,7,RS260002,1977,1983,PSME,0,2.8064,88.6867,39.8203,44.7164,6.6367,7.4527
TP001,7,RS260002,1977,1983,TSHE,0,0.2448,1.4944,0.6277,0.7199,0.1046,0.12
TP001,7,RS260002,1983,1988,ABAM,0,0.0128,0.0669,0.0279,0.0358,0.0056,0.0072
TP001,9,RS260002,1983,1988,ALL,0,2.4336,54.2006,24.2963,27.0912,10.0585,32.7897
TP001,7,RS260002,1983,1988,CONU,0,0.0096,0.0805,0.0467,0.0438,0.0093,0.0088
TP001,7,RS260002,1983,1988,PSME,0,2.1328,52.3921,23.5241,26.2093,9.904,10.9403
TP001,7,RS260002,1983,1988,TSHE,0,0.2784,1.6611,0.6977,0.8024,0.1395,0.1605
TP001,7,RS260002,1988,1994,ABAM,0,0.0128,0.0745,0.0311,0.0393,0.0052,0.0065
TP001,9,RS260002,1988,1994,ALL,0,3.5648,95.8102,42.8076,47.9676,7.3099,48.1551
TP001,7,RS260002,1988,1994,CONU,0,-0.1776,-1.1419,-0.6623,-0.626,-0.1104,-0.1043
TP001,7,RS260002,1988,1994,PSME,0,3.4736,94.8345,42.5807,47.6144,7.2721,8.1232
TP001,7,RS260002,1988,1994,TSHE,0,0.256,2.043,0.8581,0.94,0.143,0.1567
TP001,7,RS260002,1994,2000,ABAM,0,0.0272,0.1678,0.07,0.087,0.0117,0.0145
TP001,9,RS260002,1994,2000,ALL,0,2.2816,68.9567,30.6451,34.6001,6.6877,36.3015
TP001,7,RS260002,1994,2000,CONU,0,-0.2256,-1.5423,-0.8945,-0.8438,-0.0359,-0.0337
TP001,7,RS260002,1994,2000,PSME,0,1.9776,66.5702,29.89,33.6137,6.4487,7.1967
TP001,7,RS260002,1994,2000,TSHE,0,0.5024,3.761,1.5796,1.7433,0.2633,0.2905
TP001,7,RS260002,2000,2005,ABAM,0,0.0432,0.3123,0.1302,0.1585,0.026,0.0317
TP001,9,RS260002,2000,2005,ALL,0,5.5648,123.1341,55.1401,61.4018,14.3133,64.9617
TP001,7,RS260002,2000,2005,CONU,0,0,0,0,0,0,0
TP001,7,RS260002,2000,2005,PSME,0,4.936,118.0932,53.0238,59.0857,13.7112,15.2083
TP001,7,RS260002,2000,2005,TSHE,0,0.5856,4.7287,1.986,2.1577,0.3972,0.4315
TP001,7,RS260002,2005,2009,ABAM,0,0.016,0.1206,0.0503,0.0604,0.0126,0.0151
TP001,9,RS260002,2005,2009,ALL,0,3.8976,85.1091,38.0878,42.3661,9.5219,42.3661
TP001,7,RS260002,2005,2009,PSME,0,3.3936,80.769,36.2653,40.4008,9.0663,10.1002
TP001,7,RS260002,2005,2009,TSHE,0,0.488,4.2195,1.7722,1.9048,0.443,0.4762
TP001,9,RS260003,1977,1983,ALL,0,3.64,82.5603,36.9372,41.1705,6.1562,41.1705
TP001,7,RS260003,1977,1983,CONU,0,0.0048,0.0255,0.0148,0.0141,0.0025,0.0023
TP001,7,RS260003,1977,1983,PSME,0,3.0208,77.8539,34.9564,38.9999,5.8261,6.5
TP001,7,RS260003,1977,1983,TSHE,0,0.6144,4.6809,1.966,2.1566,0.3277,0.3594
TP001,9,RS260003,1983,1988,ALL,0,1.8128,49.4304,22.0761,24.7249,5.2853,25.6655
TP001,7,RS260003,1983,1988,CONU,0,-0.0464,-0.2157,-0.1251,-0.1195,-0.025,-0.0239
TP001,7,RS260003,1983,1988,PSME,0,1.4864,46.5473,20.8997,23.4373,5.0501,5.628
TP001,7,RS260003,1983,1988,TSHE,0,0.3728,3.0988,1.3015,1.4071,0.2603,0.2814
TP001,9,RS260003,1988,1994,ALL,0,4.0768,91.6407,41.0024,45.5907,8.3957,47.2862
TP001,7,RS260003,1988,1994,CONU,0,0,0,0,0,0,0
TP001,7,RS260003,1988,1994,PSME,0,3.512,86.6645,38.9124,43.3579,8.0265,8.9019
TP001,7,RS260003,1988,1994,TSHE,0,0.5648,4.9762,2.09,2.2328,0.3483,0.3721
TP001,9,RS260003,1994,2000,ALL,0,5.0352,102.3178,45.7255,50.7395,8.2096,51.3749
TP001,7,RS260003,1994,2000,PSME,0,4.1504,94.8992,42.6097,47.3865,7.6903,8.5331
TP001,7,RS260003,1994,2000,TSHE,0,0.8848,7.4186,3.1158,3.353,0.5193,0.5588
TP001,9,RS260003,2000,2005,ALL,0,-2.0256,-26.3602,-12.0541,-12.9966,-2.4108,-12.9966
TP001,7,RS260003,2000,2005,PSME,0,-2.848,-33.892,-15.2175,-16.3472,-3.0435,-3.2694
TP001,7,RS260003,2000,2005,TSHE,0,0.8224,7.5318,3.1634,3.3506,0.6327,0.6701
TP001,9,RS260003,2005,2009,ALL,0,0.544,30.8688,13.6802,15.5026,16.8044,30.2546
TP001,7,RS260003,2005,2009,PSME,0,-0.1136,24.6654,11.0748,12.7592,16.153,17.9418
TP001,7,RS260003,2005,2009,TSHE,0,0.6576,6.2035,2.6055,2.7434,0.6514,0.6859
TP001,7,RS260004,1977,1983,ABAM,0,0.0112,0.0792,0.033,0.0403,0.0055,0.0067
TP001,9,RS260004,1977,1983,ALL,0,5.9632,124.5983,55.6067,61.3692,9.2678,61.3692
TP001,7,RS260004,1977,1983,PSME,0,4.9024,112.9537,50.7162,56.3999,8.4527,9.4
TP001,7,RS260004,1977,1983,TSHE,0,1.0496,11.5654,4.8574,4.929,0.8096,0.8215
TP001,7,RS260004,1983,1988,ABAM,0,0.0112,0.077,0.0321,0.0392,0.0064,0.0078
TP001,9,RS260004,1983,1988,ALL,0,1.9312,35.0147,15.495,16.8674,3.2225,16.9989
TP001,7,RS260004,1983,1988,PSME,0,1.264,27.2091,12.2169,13.5554,2.5669,2.8426
TP001,7,RS260004,1983,1988,TSHE,0,0.656,7.7285,3.246,3.2728,0.6492,0.6546
TP001,7,RS260004,1988,1994,ABAM,0,0.0048,0.0266,0.0111,0.0136,0.0018,0.0023
TP001,9,RS260004,1988,1994,ALL,0,4.9504,103.0871,46.0051,50.6781,7.6675,50.6781
TP001,7,RS260004,1988,1994,PSME,0,4.16,93.4014,41.9372,46.6064,6.9895,7.7677
TP001,7,RS260004,1988,1994,TSHE,0,0.7856,9.6591,4.0568,4.0581,0.6761,0.6764
TP001,7,RS260004,1994,2000,ABAM,0,-0.04,-0.1568,-0.0654,-0.0891,-0.0109,-0.0148
TP001,9,RS260004,1994,2000,ALL,0,3.688,85.0926,37.8842,41.8429,6.314,41.8429
TP001,7,RS260004,1994,2000,PSME,0,2.7056,73.9605,33.2083,37.1333,5.5347,6.1889
TP001,7,RS260004,1994,2000,TSHE,0,1.0224,11.2888,4.7413,4.7986,0.7902,0.7998
TP001,7,RS260004,2000,2005,ABAM,0,0.0048,0.0384,0.016,0.0193,0.0209,0.0272
TP001,9,RS260004,2000,2005,ALL,0,3.824,96.8958,43.1495,47.7245,9.6681,48.8547
TP001,7,RS260004,2000,2005,PSME,0,2.8208,84.5972,37.9841,42.5752,8.5963,9.5966
TP001,7,RS260004,2000,2005,TSHE,0,0.9984,12.2603,5.1493,5.1301,1.0509,1.0513
TP001,7,RS260004,2005,2009,ABAM,0,0.0016,0.0196,0.0082,0.0099,0.002,0.0025
TP001,9,RS260004,2005,2009,ALL,0,1.6768,32.4822,14.3781,15.595,5.4131,17.5628
TP001,7,RS260004,2005,2009,PSME,0,1.144,25.3672,11.3899,12.651,4.6352,5.0938
TP001,7,RS260004,2005,2009,TSHE,0,0.5312,7.0953,2.98,2.9342,0.7759,0.7703
TP001,7,RS260005,1977,1983,ABCO,0,0.0112,0.0694,0.0291,0.0492,0.0048,0.0082
TP001,9,RS260005,1977,1983,ALL,0,3.6496,91.6094,40.9182,45.784,6.8197,45.784
TP001,7,RS260005,1977,1983,CACH,0,0.0064,0.0643,0.027,0.0368,0.0045,0.0061
TP001,7,RS260005,1977,1983,CONU,0,0.0064,0.0425,0.0246,0.0233,0.0041,0.0039
TP001,7,RS260005,1977,1983,PSME,0,2.6848,83.984,37.7088,42.2589,6.2848,7.0431
TP001,7,RS260005,1977,1983,TSHE,0,0.9408,7.4492,3.1287,3.4159,0.5214,0.5693
TP001,7,RS260005,1983,1988,ABCO,0,0.016,0.0927,0.0388,0.065,0.0078,0.013
TP001,9,RS260005,1983,1988,ALL,0,3.4784,74.8556,33.6812,36.6252,9.5064,39.6254
TP001,7,RS260005,1983,1988,CACH,0,-0.7184,-5.9901,-2.5158,-3.5508,-0.5032,-0.7102
TP001,7,RS260005,1983,1988,CONU,0,0.0848,0.4518,0.2621,0.2492,0.0524,0.0498
TP001,7,RS260005,1983,1988,PSME,0,3.3472,74.8145,33.5917,37.3216,9.4885,10.4645
TP001,7,RS260005,1983,1988,TSHE,0,0.7488,5.4867,2.3044,2.5403,0.4609,0.5081
TP001,7,RS260005,1988,1994,ABCO,0,0.0032,0.0193,0.0081,0.0135,0.0014,0.0022
TP001,9,RS260005,1988,1994,ALL,0,4.5168,94.5449,42.232,46.8988,7.458,47.4906
TP001,7,RS260005,1988,1994,CACH,0,0,0,0,0,0,0
TP001,7,RS260005,1988,1994,CONU,0,-0.0896,-0.4804,-0.2786,-0.2648,-0.0464,-0.0441
TP001,7,RS260005,1988,1994,PSME,0,3.984,89.6552,40.2552,44.7424,6.7092,7.4571
TP001,7,RS260005,1988,1994,TSHE,0,0.6192,5.3506,2.2473,2.4078,0.3745,0.4013
TP001,7,RS260005,1994,2000,ABCO,0,0.0096,0.0597,0.025,0.0413,0.0042,0.0069
TP001,9,RS260005,1994,2000,ALL,0,1.072,53.0884,23.5496,26.7198,4.0726,26.8779
TP001,7,RS260005,1994,2000,CONU,0,-0.0864,-0.4657,-0.2701,-0.2568,0.0028,0.0026
TP001,7,RS260005,1994,2000,PSME,0,0.2912,45.7613,20.5468,23.4746,3.4245,3.9124
TP001,7,RS260005,1994,2000,TSHE,0,0.8576,7.7331,3.2479,3.4607,0.6412,0.6895
TP001,7,RS260005,2000,2005,ABCO,0,0.0096,0.0622,0.026,0.0428,0.0052,0.0086
TP001,9,RS260005,2000,2005,ALL,0,5.1488,110.4589,49.3976,54.8633,14.0937,59.431
TP001,7,RS260005,2000,2005,CONU,0,0,0,0,0,0,0
TP001,7,RS260005,2000,2005,PSME,0,4.3904,103.6169,46.524,51.8094,13.4261,14.8329
TP001,7,RS260005,2000,2005,TSHE,0,0.7488,6.7798,2.8475,3.0111,0.6084,0.6476
TP001,7,RS260005,2005,2009,ABCO,0,0.0176,0.1093,0.0458,0.0745,0.0114,0.0186
TP001,9,RS260005,2005,2009,ALL,0,3.4096,81.3856,36.2624,40.3898,9.3025,40.6473
TP001,7,RS260005,2005,2009,PSME,0,2.408,71.7443,32.2132,36.1151,8.0533,9.0288
TP001,7,RS260005,2005,2009,TSHE,0,0.984,9.5321,4.0035,4.2002,1.2378,1.3076
TP001,7,RS260006,1977,1983,ABCO,0,0,0,0,0,0,0
TP001,7,RS260006,1977,1983,ABPR,0,-0.0016,-0.0053,-0.002,-0.0058,-0.0003,-0.001
TP001,9,RS260006,1977,1983,ALL,0,4.3696,79.5917,35.0318,38.3154,5.8386,38.3154
TP001,7,RS260006,1977,1983,CONU,0,-0.2288,-1.5712,-0.9113,-0.8595,-0.1519,-0.1433
TP001,7,RS260006,1977,1983,PSME,0,3.0448,63.9475,28.7124,31.8126,4.7854,5.3021
TP001,7,RS260006,1977,1983,TSHE,0,1.5552,17.2207,7.2327,7.3681,1.2055,1.228
TP001,7,RS260006,1983,1988,ABCO,0,0.0016,0.0046,0.0019,0.0041,0.0004,0.0008
TP001,7,RS260006,1983,1988,ABPR,0,0.0016,0.0053,0.002,0.0058,0.0004,0.0012
TP001,9,RS260006,1983,1988,ALL,0,2.3072,37.515,16.544,17.9194,3.4911,18.0913
TP001,7,RS260006,1983,1988,CONU,0,0,0,0,0,0,0
TP001,7,RS260006,1983,1988,PSME,0,1.376,27.171,12.1998,13.4824,2.44,2.6965
TP001,7,RS260006,1983,1988,TSHE,0,0.928,10.3341,4.3403,4.4271,0.8681,0.8854
TP001,7,RS260006,1988,1994,ABCO,0,-0.0416,-0.0968,-0.0405,-0.0949,-0.0068,-0.0158
TP001,7,RS260006,1988,1994,ABPR,0,0.0016,0.0055,0.002,0.0059,0.0003,0.001
TP001,9,RS260006,1988,1994,ALL,0,2.1152,50.0633,22.4155,24.5385,3.7359,24.5385
TP001,7,RS260006,1988,1994,PSME,0,2.1776,47.9019,21.5079,23.855,3.5847,3.9758
TP001,7,RS260006,1988,1994,TSHE,0,-0.0224,2.2527,0.9461,0.7725,0.1577,0.1287
TP001,7,RS260006,1994,2000,ABCO,0,0,0,0,0,0,0
TP001,7,RS260006,1994,2000,ABPR,0,-0.0672,-0.1413,-0.0523,-0.1754,-0.0087,-0.0292
TP001,9,RS260006,1994,2000,ALL,0,3.0672,58.1911,25.8173,28.059,5.0805,28.8889
TP001,7,RS260006,1994,2000,PSME,0,2.1808,47.2387,21.2102,23.5327,3.6819,4.079
TP001,7,RS260006,1994,2000,TSHE,0,0.9536,11.0938,4.6594,4.7016,1.4006,1.4409
TP001,7,RS260006,2000,2005,ABPR,0,0,0,0,0,0,0
TP001,9,RS260006,2000,2005,ALL,0,2.2256,48.6012,21.4097,23.1874,4.2924,23.2224
TP001,7,RS260006,2000,2005,PSME,0,1.1456,34.3875,15.44,17.2819,3.088,3.4564
TP001,7,RS260006,2000,2005,TSHE,0,1.08,14.2137,5.9698,5.9055,1.194,1.1811
TP001,9,RS260006,2005,2009,ALL,0,2.6,48.6653,21.5351,23.3205,7.1302,25.2152
TP001,7,RS260006,2005,2009,PSME,0,1.7856,37.7829,16.9645,18.8039,5.9876,6.5957
TP001,7,RS260006,2005,2009,TSHE,0,0.8144,10.8824,4.5706,4.5166,1.1427,1.1291
TP001,9,RS260007,1977,1983,ALL,0,4.8304,93.3742,41.6415,45.7997,6.9403,45.7997
TP001,7,RS260007,1977,1983,CONU,0,0.0304,0.2591,0.1503,0.141,0.025,0.0235
TP001,7,RS260007,1977,1983,PSME,0,3.7744,82.1692,36.894,40.9424,6.149,6.8237
TP001,7,RS260007,1977,1983,TSHE,0,1.0256,10.9458,4.5973,4.7164,0.7662,0.7861
TP001,9,RS260007,1983,1988,ALL,0,2.4512,47.9179,21.2068,23.3222,4.2414,23.3222
TP001,7,RS260007,1983,1988,CONU,0,-0.1264,-0.7345,-0.426,-0.4041,-0.0852,-0.0808
TP001,7,RS260007,1983,1988,PSME,0,1.8896,41.3395,18.5614,20.5789,3.7123,4.1158
TP001,7,RS260007,1983,1988,TSHE,0,0.688,7.3128,3.0714,3.1474,0.6143,0.6295
TP001,9,RS260007,1988,1994,ALL,0,1.3904,43.1709,18.7237,20.8872,3.427,21.2027
TP001,7,RS260007,1988,1994,CONU,0,-0.4272,-2.8936,-1.6783,-1.5835,-0.1802,-0.1698
TP001,7,RS260007,1988,1994,PSME,0,0.9776,36.3763,16.333,18.3531,2.929,3.2802
TP001,7,RS260007,1988,1994,TSHE,0,0.84,9.6881,4.069,4.1177,0.6782,0.6863
TP001,9,RS260007,1994,2000,ALL,0,-2.4368,-6.2567,-3.3073,-3.0227,1.0563,-1.3232
TP001,7,RS260007,1994,2000,CONU,0,-0.2032,-1.3487,-0.7822,-0.7385,0.1415,0.1335
TP001,7,RS260007,1994,2000,PSME,0,-3.2944,-15.9899,-7.1795,-7.0482,0.139,0.2683
TP001,7,RS260007,1994,2000,TSHE,0,1.0608,11.0819,4.6544,4.764,0.7757,0.794
TP001,9,RS260007,2000,2005,ALL,0,3.6384,70.308,31.2131,34.1155,14.9329,43.5503
TP001,7,RS260007,2000,2005,CONU,0,0,0,0,0,0,0
TP001,7,RS260007,2000,2005,PSME,0,2.616,58.0609,26.0693,28.9541,13.7477,15.0779
TP001,7,RS260007,2000,2005,TSHE,0,1.0224,12.2471,5.1438,5.1614,1.0288,1.0323
TP001,9,RS260007,2005,2009,ALL,0,1.6128,37.2611,16.4832,18.1228,4.1208,18.1228
TP001,7,RS260007,2005,2009,PSME,0,0.8592,28.7433,12.9057,14.4891,3.2264,3.6223
TP001,7,RS260007,2005,2009,TSHE,0,0.7536,8.5179,3.5775,3.6337,0.8944,0.9084
TP001,7,RS260008,1977,1983,ABCO,0,0.0016,0.0113,0.0047,0.0086,0.0008,0.0014
TP001,9,RS260008,1977,1983,ALL,0,2.5424,62.4597,27.633,30.8938,4.6055,30.8938
TP001,7,RS260008,1977,1983,CONU,0,-0.0032,-0.0218,-0.0127,-0.0119,-0.0021,-0.002
TP001,7,RS260008,1977,1983,PSME,0,1.2848,50.6652,22.7487,25.564,3.7914,4.2607
TP001,7,RS260008,1977,1983,THPL,0,0.0976,0.6158,0.1928,0.4019,0.0321,0.067
TP001,7,RS260008,1977,1983,TSHE,0,1.1616,11.1892,4.6995,4.9312,0.7832,0.8219
TP001,7,RS260008,1983,1988,ABCO,0,0.008,0.0353,0.0148,0.0266,0.003,0.0053
TP001,9,RS260008,1983,1988,ALL,0,1.7664,41.3286,18.0875,20.2645,6.2127,23.0652
TP001,7,RS260008,1983,1988,CONU,0,-0.1552,-0.9632,-0.5587,-0.5286,-0.1117,-0.1057
TP001,7,RS260008,1983,1988,PSME,0,0.9472,32.8223,14.7372,16.5217,5.5426,6.105
TP001,7,RS260008,1983,1988,THPL,0,0.0944,0.6373,0.1995,0.3999,0.0399,0.08
TP001,7,RS260008,1983,1988,TSHE,0,0.872,8.7969,3.6947,3.8449,0.7389,0.769
TP001,7,RS260008,1988,1994,ABCO,0,0.0016,0.0122,0.0051,0.0092,0.0009,0.0015
TP001,9,RS260008,1988,1994,ALL,0,5.0064,96.8692,43.0954,47.6968,8.7152,49.3409
TP001,7,RS260008,1988,1994,CONU,0,0,0,0,0,0,0
TP001,7,RS260008,1988,1994,PSME,0,4.0976,86.9778,39.053,43.2862,7.9484,8.7704
TP001,7,RS260008,1988,1994,THPL,0,0.1472,1.0469,0.3277,0.6308,0.0546,0.1051
TP001,7,RS260008,1988,1994,TSHE,0,0.76,8.8323,3.7096,3.7706,0.6183,0.6284
TP001,7,RS260008,1994,2000,ABCO,0,0.0032,0.0124,0.0052,0.0093,0.0009,0.0015
TP001,9,RS260008,1994,2000,ALL,0,-14.1056,-200.0496,-90.2821,-98.2203,-15.0088,-98.1746
TP001,7,RS260008,1994,2000,PSME,0,-15.2384,-211.9746,-95.1766,-103.5194,-15.8628,-17.2532
TP001,7,RS260008,1994,2000,THPL,0,0.1392,1.0651,0.3334,0.6171,0.0556,0.1028
TP001,7,RS260008,1994,2000,TSHE,0,0.9904,10.8475,4.556,4.6728,0.7976,0.8245
TP001,7,RS260008,2000,2005,ABCO,0,0,0,0,0,0,0
TP001,9,RS260008,2000,2005,ALL,0,4.104,86.4293,38.2722,42.4621,33.8188,71.0828
TP001,7,RS260008,2000,2005,PSME,0,2.8256,72.693,32.6392,36.4049,32.6481,35.8505
TP001,7,RS260008,2000,2005,THPL,0,0.1584,1.273,0.3985,0.713,0.0797,0.1426
TP001,7,RS260008,2000,2005,TSHE,0,1.12,12.4633,5.2346,5.3442,1.091,1.12
TP001,7,RS260008,2005,2009,ABCO,0,0.008,0.0386,0.0162,0.0287,0.004,0.0072
TP001,9,RS260008,2005,2009,ALL,0,3.4688,62.7689,27.7031,30.428,8.4999,32.1345
TP001,7,RS260008,2005,2009,PSME,0,2.2896,49.5227,22.2357,24.6717,7.1331,7.8744
TP001,7,RS260008,2005,2009,THPL,0,0.1088,0.8972,0.2808,0.4899,0.0702,0.1225
TP001,7,RS260008,2005,2009,TSHE,0,1.0624,12.3104,5.1704,5.2377,1.2926,1.3094
TP001,9,RS260009,1977,1983,ALL,0,-0.944,4.3166,1.476,1.1093,0.246,1.1093
