DBCODE,ENTITY,STANDID,PLOTID,SPECIES,YEAR,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA
TP001,8,MUNA,MUNA0053,ALL,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0053,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0053,PSME,2014,LIVE,38,32.845,740.818,332.627,370.004
TP001,8,MUNA,MUNA0053,PSME,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0053,TABR,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0053,TABR,2014,LIVE,25,0.964,11.133,6.68,4.728
TP001,8,MUNA,MUNA0053,TABR,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0053,TSHE,2014,INGROWTH,13,0.03,0.131,0.055,0.067
TP001,8,MUNA,MUNA0053,TSHE,2014,LIVE,124,24.083,492.968,207.046,187.022
TP001,8,MUNA,MUNA0053,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1947,LIVE,62,5.137,72.15,30.087,32.173
TP001,8,MUNA,MUNA0055,ABAM,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1947,LIVE,235,98.816,1979.069,881.796,962.936
TP001,8,MUNA,MUNA0055,ALL,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1947,LIVE,149,85.69,1751.854,786.583,871.153
TP001,8,MUNA,MUNA0055,PSME,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1947,LIVE,25,7.989,155.064,65.127,59.611
TP001,8,MUNA,MUNA0055,TSHE,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1953,LIVE,62,5.481,78.315,32.657,34.818
TP001,8,MUNA,MUNA0055,ABAM,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1953,LIVE,235,103.324,2088.903,930.534,1015.774
TP001,8,MUNA,MUNA0055,ALL,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1953,LIVE,149,89.337,1842.424,827.248,916.543
TP001,8,MUNA,MUNA0055,PSME,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1953,LIVE,25,8.506,168.164,70.629,64.413
TP001,8,MUNA,MUNA0055,TSHE,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1959,LIVE,50,5.737,84.243,35.129,37.288
TP001,8,MUNA,MUNA0055,ABAM,1959,MORTALITY,13,0.072,0.382,0.159,0.203
TP001,8,MUNA,MUNA0055,ALL,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1959,LIVE,223,104.917,2128.359,947.692,1033.32
TP001,8,MUNA,MUNA0055,ALL,1959,MORTALITY,13,0.072,0.382,0.159,0.203
TP001,8,MUNA,MUNA0055,PSME,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1959,LIVE,149,90.183,1863.257,836.602,926.98
TP001,8,MUNA,MUNA0055,PSME,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1959,LIVE,25,8.998,180.858,75.961,69.052
TP001,8,MUNA,MUNA0055,TSHE,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1965,LIVE,50,6.048,89.986,37.524,39.74
TP001,8,MUNA,MUNA0055,ABAM,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1965,LIVE,211,101.742,2083.501,927.084,1009.724
TP001,8,MUNA,MUNA0055,ALL,1965,MORTALITY,13,5.862,111.558,50.089,55.29
TP001,8,MUNA,MUNA0055,PSME,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1965,LIVE,136,86.324,1802.865,809.487,897.366
TP001,8,MUNA,MUNA0055,PSME,1965,MORTALITY,13,5.862,111.558,50.089,55.29
TP001,8,MUNA,MUNA0055,TSHE,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1965,LIVE,25,9.37,190.65,80.073,72.618
TP001,8,MUNA,MUNA0055,TSHE,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1971,INGROWTH,13,0.587,5.79,2.415,2.761
TP001,8,MUNA,MUNA0055,ABAM,1971,LIVE,62,6.848,99.586,41.527,44.137
TP001,8,MUNA,MUNA0055,ABAM,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1971,INGROWTH,13,0.587,5.79,2.415,2.761
TP001,8,MUNA,MUNA0055,ALL,1971,LIVE,223,103.867,2127.601,946.284,1030.036
TP001,8,MUNA,MUNA0055,ALL,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1971,LIVE,136,87.267,1827.252,820.436,909.607
TP001,8,MUNA,MUNA0055,PSME,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1971,LIVE,25,9.752,200.764,84.321,76.293
TP001,8,MUNA,MUNA0055,TSHE,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1977,LIVE,62,7.173,105.586,44.029,46.696
TP001,8,MUNA,MUNA0055,ABAM,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1977,LIVE,223,105.953,2179.564,969.142,1054.319
TP001,8,MUNA,MUNA0055,ALL,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1977,LIVE,136,88.667,1863.507,836.715,927.811
TP001,8,MUNA,MUNA0055,PSME,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1977,LIVE,25,10.112,210.471,88.398,79.811
TP001,8,MUNA,MUNA0055,TSHE,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1983,LIVE,62,7.544,112.671,46.984,49.701
TP001,8,MUNA,MUNA0055,ABAM,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1983,INGROWTH,25,1.229,13.594,5.71,5.835
TP001,8,MUNA,MUNA0055,ALL,1983,LIVE,248,109.993,2262.997,1005.594,1092.763
TP001,8,MUNA,MUNA0055,ALL,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1983,LIVE,136,90.614,1912.865,858.876,952.569
TP001,8,MUNA,MUNA0055,PSME,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1983,INGROWTH,25,1.229,13.594,5.71,5.835
TP001,8,MUNA,MUNA0055,TSHE,1983,LIVE,50,11.834,237.461,99.734,90.493
TP001,8,MUNA,MUNA0055,TSHE,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1991,LIVE,50,7.794,119.114,49.67,52.367
TP001,8,MUNA,MUNA0055,ABAM,1991,MORTALITY,13,0.157,1.047,0.437,0.535
TP001,8,MUNA,MUNA0055,ALL,1991,INGROWTH,25,1.438,16.663,6.998,7.087
TP001,8,MUNA,MUNA0055,ALL,1991,LIVE,248,114.89,2383.109,1058.346,1149.018
TP001,8,MUNA,MUNA0055,ALL,1991,MORTALITY,25,1.266,15.871,7.093,7.768
TP001,8,MUNA,MUNA0055,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1991,LIVE,124,93.215,1992.997,894.856,992.987
TP001,8,MUNA,MUNA0055,PSME,1991,MORTALITY,13,1.109,14.824,6.656,7.233
TP001,8,MUNA,MUNA0055,TSHE,1991,INGROWTH,25,1.438,16.663,6.998,7.087
TP001,8,MUNA,MUNA0055,TSHE,1991,LIVE,75,13.881,270.999,113.82,103.664
TP001,8,MUNA,MUNA0055,TSHE,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,1998,LIVE,50,7.943,122.035,50.889,53.601
TP001,8,MUNA,MUNA0055,ABAM,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,1998,LIVE,248,118.975,2486.749,1104.252,1198.435
TP001,8,MUNA,MUNA0055,ALL,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,1998,LIVE,124,96.35,2075.285,931.803,1034.327
TP001,8,MUNA,MUNA0055,PSME,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,1998,LIVE,75,14.682,289.429,121.56,110.507
TP001,8,MUNA,MUNA0055,TSHE,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,2004,LIVE,38,6.434,102.631,42.797,44.773
TP001,8,MUNA,MUNA0055,ABAM,2004,MORTALITY,13,1.601,21.162,8.824,9.573
TP001,8,MUNA,MUNA0055,ALL,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,2004,LIVE,211,117.78,2495.23,1108.875,1203.639
TP001,8,MUNA,MUNA0055,ALL,2004,MORTALITY,38,2.959,36.658,15.333,16.185
TP001,8,MUNA,MUNA0055,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,2004,LIVE,124,97.646,2109.862,947.328,1051.71
TP001,8,MUNA,MUNA0055,PSME,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,2004,LIVE,50,13.7,282.737,118.75,107.156
TP001,8,MUNA,MUNA0055,TSHE,2004,MORTALITY,25,1.358,15.496,6.508,6.612
TP001,8,MUNA,MUNA0055,ABAM,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,2009,LIVE,25,2.041,24.219,10.099,11.163
TP001,8,MUNA,MUNA0055,ABAM,2009,MORTALITY,13,4.436,79.122,32.994,33.921
TP001,8,MUNA,MUNA0055,ALL,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,2009,LIVE,198,117.014,2514.873,1119.006,1213.369
TP001,8,MUNA,MUNA0055,ALL,2009,MORTALITY,13,4.436,79.122,32.994,33.921
TP001,8,MUNA,MUNA0055,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,2009,LIVE,124,99.8,2166.604,972.805,1080.223
TP001,8,MUNA,MUNA0055,PSME,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,2009,LIVE,50,15.173,324.051,136.102,121.984
TP001,8,MUNA,MUNA0055,TSHE,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ABAM,2014,LIVE,13,1.461,18.819,7.848,8.554
TP001,8,MUNA,MUNA0055,ABAM,2014,MORTALITY,13,0.661,6.748,2.814,3.198
TP001,8,MUNA,MUNA0055,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,ALL,2014,LIVE,186,118.047,2548.951,1134.153,1228.961
TP001,8,MUNA,MUNA0055,ALL,2014,MORTALITY,13,0.661,6.748,2.814,3.198
TP001,8,MUNA,MUNA0055,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,PSME,2014,LIVE,124,100.984,2194.835,985.481,1094.339
TP001,8,MUNA,MUNA0055,PSME,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0055,TSHE,2014,LIVE,50,15.602,335.297,140.825,126.069
TP001,8,MUNA,MUNA0055,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1947,LIVE,38,3.337,41.747,17.408,19.051
TP001,8,MUNA,MUNA0057,ABAM,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1947,LIVE,310,63.114,1087.923,464.681,457.993
TP001,8,MUNA,MUNA0057,ALL,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1947,LIVE,38,14.781,271.684,121.986,134.446
TP001,8,MUNA,MUNA0057,PSME,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1947,LIVE,235,44.995,774.491,325.286,304.496
TP001,8,MUNA,MUNA0057,TSHE,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1953,LIVE,38,3.423,43.107,17.976,19.646
TP001,8,MUNA,MUNA0057,ABAM,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1953,LIVE,310,65.731,1145.698,489.151,480.67
TP001,8,MUNA,MUNA0057,ALL,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1953,LIVE,38,15.101,278.865,125.211,138.027
TP001,8,MUNA,MUNA0057,PSME,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1953,LIVE,235,47.206,823.725,345.965,322.996
TP001,8,MUNA,MUNA0057,TSHE,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1959,LIVE,38,3.485,44.088,18.385,20.079
TP001,8,MUNA,MUNA0057,ABAM,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1959,LIVE,310,68.194,1201.36,512.662,502.134
TP001,8,MUNA,MUNA0057,ALL,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1959,LIVE,38,15.313,283.566,127.321,140.372
TP001,8,MUNA,MUNA0057,PSME,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1959,LIVE,235,49.397,873.705,366.956,341.683
TP001,8,MUNA,MUNA0057,TSHE,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1965,LIVE,25,3.151,41.743,17.407,18.872
TP001,8,MUNA,MUNA0057,ABAM,1965,MORTALITY,13,0.412,3.659,1.526,1.778
TP001,8,MUNA,MUNA0057,ALL,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1965,LIVE,297,70.67,1263.083,538.959,526.457
TP001,8,MUNA,MUNA0057,ALL,1965,MORTALITY,13,0.412,3.659,1.526,1.778
TP001,8,MUNA,MUNA0057,PSME,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1965,LIVE,38,15.874,296.175,132.982,146.662
TP001,8,MUNA,MUNA0057,PSME,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1965,LIVE,235,51.645,925.165,388.569,360.924
TP001,8,MUNA,MUNA0057,TSHE,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1971,LIVE,25,3.197,42.545,17.741,19.22
TP001,8,MUNA,MUNA0057,ABAM,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1971,LIVE,285,71.062,1283.065,547.485,533.926
TP001,8,MUNA,MUNA0057,ALL,1971,MORTALITY,13,1.089,14.316,6.013,5.941
TP001,8,MUNA,MUNA0057,PSME,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1971,LIVE,38,16.079,300.854,135.084,148.998
TP001,8,MUNA,MUNA0057,PSME,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1971,LIVE,223,51.786,939.667,394.66,365.708
TP001,8,MUNA,MUNA0057,TSHE,1971,MORTALITY,13,1.089,14.316,6.013,5.941
TP001,8,MUNA,MUNA0057,ABAM,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1977,LIVE,13,1.336,16.76,6.989,7.654
TP001,8,MUNA,MUNA0057,ABAM,1977,MORTALITY,13,1.871,25.902,10.801,11.621
TP001,8,MUNA,MUNA0057,ALL,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1977,LIVE,272,71.131,1303.262,556.134,539.792
TP001,8,MUNA,MUNA0057,ALL,1977,MORTALITY,13,1.871,25.902,10.801,11.621
TP001,8,MUNA,MUNA0057,PSME,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1977,LIVE,38,16.218,303.931,136.465,150.532
TP001,8,MUNA,MUNA0057,PSME,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1977,LIVE,223,53.577,982.57,412.68,381.606
TP001,8,MUNA,MUNA0057,TSHE,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1983,LIVE,13,1.351,16.995,7.087,7.757
TP001,8,MUNA,MUNA0057,ABAM,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1983,LIVE,272,73.347,1356.373,578.556,559.979
TP001,8,MUNA,MUNA0057,ALL,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1983,LIVE,38,16.393,307.945,138.267,152.536
TP001,8,MUNA,MUNA0057,PSME,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1983,LIVE,223,55.603,1031.433,433.202,399.687
TP001,8,MUNA,MUNA0057,TSHE,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1991,LIVE,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ABAM,1991,MORTALITY,13,1.351,16.995,7.087,7.757
TP001,8,MUNA,MUNA0057,ALL,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1991,LIVE,260,76.304,1444.17,615.969,593.019
TP001,8,MUNA,MUNA0057,ALL,1991,MORTALITY,13,1.351,16.995,7.087,7.757
TP001,8,MUNA,MUNA0057,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1991,LIVE,38,17.133,324.735,145.806,160.916
TP001,8,MUNA,MUNA0057,PSME,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1991,LIVE,223,59.171,1119.434,470.162,432.103
TP001,8,MUNA,MUNA0057,TSHE,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,1998,LIVE,260,79.023,1511.769,644.593,618.896
TP001,8,MUNA,MUNA0057,ALL,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,1998,LIVE,38,17.481,332.746,149.403,164.917
TP001,8,MUNA,MUNA0057,PSME,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,1998,LIVE,223,61.543,1179.023,495.19,453.979
TP001,8,MUNA,MUNA0057,TSHE,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,2004,LIVE,260,80.54,1550.032,660.707,633.128
TP001,8,MUNA,MUNA0057,ALL,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,2004,LIVE,38,17.544,334.265,150.085,165.676
TP001,8,MUNA,MUNA0057,PSME,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,2004,LIVE,223,62.996,1215.767,510.622,467.452
TP001,8,MUNA,MUNA0057,TSHE,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,2009,LIVE,260,82.546,1601.232,682.37,652.564
TP001,8,MUNA,MUNA0057,ALL,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,2009,LIVE,38,17.778,339.76,152.552,168.423
TP001,8,MUNA,MUNA0057,PSME,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,2009,LIVE,223,64.769,1261.472,529.818,484.141
TP001,8,MUNA,MUNA0057,TSHE,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,ALL,2014,LIVE,248,83.978,1649.594,703.124,671.597
TP001,8,MUNA,MUNA0057,ALL,2014,MORTALITY,13,1.012,13.021,5.469,5.427
TP001,8,MUNA,MUNA0057,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,PSME,2014,LIVE,38,18.435,354.99,159.39,176.031
TP001,8,MUNA,MUNA0057,PSME,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0057,TSHE,2014,LIVE,211,65.543,1294.604,543.734,495.565
TP001,8,MUNA,MUNA0057,TSHE,2014,MORTALITY,13,1.012,13.021,5.469,5.427
TP001,8,MUNA,MUNA0059,ALL,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0059,ALL,1947,LIVE,174,92.88,2045.792,910.013,994.536
TP001,8,MUNA,MUNA0059,ALL,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0059,PSME,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0059,PSME,1947,LIVE,75,76.87,1769.154,794.35,884.778
TP001,8,MUNA,MUNA0059,PSME,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0059,TABR,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0059,TABR,1947,LIVE,25,0.492,4.387,2.632,1.961
TP001,8,MUNA,MUNA0059,TABR,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0059,THPL,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0059,THPL,1947,LIVE,25,1.722,12.287,3.846,7.322
TP001,8,MUNA,MUNA0059,THPL,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0059,TSHE,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0059,TSHE,1947,LIVE,50,13.796,259.964,109.185,100.475
TP001,8,MUNA,MUNA0059,TSHE,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0059,ALL,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0059,ALL,1953,LIVE,161,92.713,2060.444,917.141,1003.064
TP001,8,MUNA,MUNA0059,ALL,1953,MORTALITY,13,2.027,32.087,13.477,12.84
TP001,8,MUNA,MUNA0059,PSME,1953,INGROWTH,0,0,0,0,0
